UID,runID,cutID,SieveRowID,SieveColID,bpmX,bpmY,focal_theta,focal_x,focal_phi,focal_y,targetCalTh,targetCalPh,targetMeaTh,targetMeaPh,residualTh,residualPh
22390903,2239,164,3,9,0.003794,-5.01e-4,1.9206898099184783e-4,-0.027083568532608696,0.00867252125,-0.008449600434782609,-8.17e-4,0.008643,-0.001280180183519333,0.009066665156901334,4.63180183519333e-4,-4.2366515690133474e-4
22570803,2257,59,3,8,-2e-4,-4.98e-4,-4.957778768407821e-4,0.08853543567039106,0.0025516382955307264,-0.007777430717877095,-8.13e-4,0.006455,-7.442443631639377e-4,0.00617910411310973,-6.875563683606225e-5,2.758958868902691e-4
22401203,2240,185,3,12,-2e-4,-5e-4,-0.003840330054495913,-0.022653842588555857,0.016297193978201636,-0.020644201634877384,0.005977,0.022083,0.005840780044591952,0.02203663908607964,1.3621995540804739e-4,4.636091392035757e-5
22451104,2245,179,4,11,-0.002208,-0.003497,-0.005367359404761905,-0.027241465982142856,0.013969970535714285,-0.020352093541666668,0.007877,0.020936,0.008601400304859955,0.020803451148197833,-7.244003048599555e-4,1.325488518021657e-4
22410400,2241,126,0,4,-0.0032,-4.99e-4,0.012542769557291666,-0.018334562942369792,-0.011412659895833333,-0.0042038449140625,-0.034762,-0.005444,-0.03457146771664688,-0.00562789146136473,-1.9053228335312169e-4,1.8389146136472983e-4
22440403,2244,129,3,4,0.001792,-0.003498,5.399349195430108e-4,-0.04072042231182796,-0.004169972362903226,0.012067502365591398,0.001087,-0.010528,-3.971307669171684e-4,-0.010200797178890312,0.0014841307669171684,-3.27202821109687e-4
22391203,2239,185,3,12,0.003794,-5.01e-4,-0.0036571741326530613,-0.02255115270408163,0.016933577040816328,-0.016612668877551022,0.005979,0.018023,0.00584360509884672,0.018522774125526918,1.3539490115328003e-4,-4.99774125526916e-4
22400705,2240,152,5,7,-2e-4,-5e-4,-0.016873635028409092,-0.005780830491477273,-0.001160205108465909,-0.010073577215909091,0.033147,0.00333,0.03206858748324113,0.0035554747178712775,0.0010784125167588737,-2.2547471787127726e-4
22560504,2256,235,4,5,-1.97e-4,-5e-4,-0.004539006235955056,-0.1633085084269663,-0.005733669308146067,0.004428896028089888,0.01277,-0.00605,0.012585731645010636,-0.006170051116969557,1.8426835498936393e-4,1.2005111696955701e-4
22391002,2239,170,2,10,0.003794,-5.01e-4,0.0034947321467391304,-0.02972104991847826,0.010247877907608696,-0.01165758285326087,-0.007613,0.01177,-0.008154818850470692,0.012170216376178376,5.418188504706925e-4,-4.002163761783765e-4
22390403,2239,129,3,4,0.003794,-5.01e-4,-0.0014084716292572944,-0.035154953209549075,-0.0045457124933687,0.013809930106100796,0.005979,-0.012569,0.006881905495895664,-0.012003015750844132,-9.029054958956638e-4,-5.65984249155868e-4
22390505,2239,138,5,5,0.003794,-5.01e-4,-0.009712129482288829,-0.03262523160762943,-0.009365641607629429,0.0038859242397820165,0.026368,-0.010117,0.0274333020110722,-0.00968065042486337,-0.0010653020110722008,-4.363495751366302e-4
22440601,2244,141,1,6,0.001792,-0.003498,0.012974469737532808,-0.034512634409448815,-0.0032673766981627297,-0.004067442362204725,-0.032884,-0.001824,-0.032577424360346614,-0.002069299247779384,-3.0657563965338214e-4,2.452992477793839e-4
22561104,2256,277,4,11,-1.97e-4,-5e-4,-0.007878422544910179,-0.14965804191616766,0.019409939221556885,-0.014263259580838324,0.01277,0.018893,0.012817766598286297,0.018765841643087186,-4.7766598286297216e-5,1.2715835691281353e-4
22570802,2257,58,2,8,-2e-4,-4.98e-4,0.005813380200573066,0.09935290143266476,0.0013385292599713467,-0.008849741131805158,-0.014398,0.006455,-0.014771755591644963,0.006025841018006982,3.7375559164496314e-4,4.291589819930181e-4
22401003,2240,171,3,10,-2e-4,-5e-4,-0.003524371156424581,-0.02413374980726257,0.011000829259776536,-0.015693967905027934,0.005977,0.015832,0.0056777914777194505,0.015668673502613053,2.9920852228054946e-4,1.6332649738694767e-4
22570400,2257,28,0,4,-2e-4,-4.98e-4,0.011312213021390374,0.09780430614973262,-0.008623257459893048,9.140255006550802e-4,-0.034775,-0.008499,-0.033035098606703325,-0.008047414721332923,-0.0017399013932966722,-4.515852786670769e-4
22391004,2239,172,4,10,0.003794,-5.01e-4,-0.010879130158311346,-0.011881104288654354,0.012658558390501319,-0.012731352401055409,0.019571,0.01177,0.02004826104294571,0.012041240077220797,-4.772610429457086e-4,-2.7124007722079813e-4
22450403,2245,129,3,4,-0.002208,-0.003497,3.1571558718579233e-4,-0.037038375956284154,-0.00555579393442623,0.007220551852459016,0.001086,-0.006454,2.2585183718816688e-5,-0.007028124935215737,0.0010634148162811832,5.741249352157369e-4
22390801,2239,155,1,8,0.003794,-5.01e-4,0.01210307771978022,-0.026173208791208793,9.722156419505495e-4,-0.006893482848901099,-0.028002,0.00239,-0.028431895112931278,0.0027634217380080256,4.2989511293127877e-4,-3.734217380080253e-4
22390704,2239,151,4,7,0.003794,-5.01e-4,-0.008658298123324398,-0.024580426847184988,1.4564325258713137e-4,-0.0024800858927613943,0.019571,-7.37e-4,0.019699204042420947,-2.4601205295656474e-4,-1.2820404242094675e-4,-4.909879470434353e-4
22561002,2256,268,2,10,-1.97e-4,-5e-4,0.00230825389380531,-0.15879433923303835,0.013172612389380532,-0.012773443746312684,-0.007607,0.015829,-0.0075905851520643355,0.015600034117362624,-1.6414847935664807e-5,2.2896588263737644e-4
22410302,2241,121,2,3,-0.0032,-4.99e-4,0.004152125858310627,-0.022546591934604905,-0.006964577329700273,0.008014547929155314,-0.014393,-0.007895,-0.012590056039483212,-0.008563328451079585,-0.0018029439605167878,6.683284510795857e-4
22410504,2241,137,4,5,-0.0032,-4.99e-4,-0.004433921737967915,-0.032296215775401066,-0.006497217802139037,0.0011267599296791444,0.012766,-0.002993,0.012471675429822283,-0.0038332215734385466,2.9432457017771564e-4,8.402215734385466e-4
22410503,2241,136,3,5,-0.0032,-4.99e-4,4.865754626415094e-4,-0.027949773153638814,-0.004313444924528302,0.003465584522911051,-8.13e-4,-0.002993,-9.206937931836268e-4,-0.00387355429917807,1.0769379318362687e-4,8.805542991780699e-4
22411003,2241,171,3,10,-0.0032,-4.99e-4,-0.0036207903268156423,-0.026110062569832403,0.010720738938547487,-0.018722884217877094,0.005976,0.01888,0.005648634728867604,0.018338899924665548,3.2736527113239614e-4,5.411000753344538e-4
22570602,2257,44,2,6,-2e-4,-4.98e-4,0.004735027139896373,0.08333734743523316,-6.684665676943006e-4,-0.0017392823705440414,-0.014398,2.04e-4,-0.013570544899526528,2.571151923699574e-4,-8.27455100473471e-4,-5.311519236995739e-5
22440402,2244,128,2,4,0.001792,-0.003498,0.004075845658682635,-0.029178021766467065,-0.003115239526946108,0.012452785209580838,-0.012501,-0.010528,-0.0126446015383546,-0.010623922387613862,1.4360153835460055e-4,9.592238761386255e-5
22450804,2245,158,4,8,-0.002208,-0.003497,-0.00415538776,-0.029742130079999998,0.0028305824976,-0.010296116346666667,0.007877,0.008497,0.008127300361830033,0.008223095604335848,-2.503003618300333e-4,2.7390439566415064e-4
22390703,2239,150,3,7,0.003794,-5.01e-4,-0.00242892056097561,-0.025926740406504067,0.0022342511124661246,3.0797980452574523e-4,0.005979,-7.37e-4,0.005822814397876531,8.699042258989018e-5,1.5618560212346912e-4,-8.239904225898902e-4
22410704,2241,151,4,7,-0.0032,-4.99e-4,-0.009172462653061224,-0.023501608214285714,-1.2242538946428573e-4,-0.009610010140306123,0.019556,0.006381,0.019101508547263463,0.005724327869113762,4.5449145273653826e-4,6.566721308862384e-4
22400604,2240,144,4,6,-2e-4,-5e-4,-0.005191649627659574,-0.0339138052393617,-0.0015833683614361702,-0.001990224856382979,0.01277,2.04e-4,0.012678105158314199,1.5581181468202758e-5,9.189484168580147e-5,1.8841881853179723e-4
22410904,2241,165,4,9,-0.0032,-4.99e-4,-0.006888941489361702,-0.022599256010638297,0.008661416329787234,-0.016664132127659576,0.012766,0.015755,0.012300841031462435,0.01523650692106863,4.651589685375643e-4,5.184930789313726e-4
22571004,2257,74,4,10,-2e-4,-4.98e-4,-0.011837222657142857,0.11705782882857142,0.009872289057142858,-0.018929263285714287,0.019564,0.015832,0.01954824188031311,0.015582607163963992,1.5758119686889052e-5,2.4939283603600743e-4
22400701,2240,148,1,7,-2e-4,-5e-4,0.008591331644908617,-0.024943515143603132,-6.951067090208877e-4,-0.0067341548355091384,-0.021192,0.00333,-0.02116051726271203,0.003314963147141959,-3.14827372879704e-5,1.5036852858041093e-5
22440405,2244,131,5,4,0.001792,-0.003498,-0.010445504378378379,-0.04351573486486487,-0.013568050432432432,8.341624566413513e-4,0.028265,-0.010528,0.028882895860042584,-0.009337177737535842,-6.178958600425866e-4,-0.0011908222624641578
22450501,2245,134,1,5,-0.002208,-0.003497,0.011626732340425532,-0.025734503750000002,-0.007347642760638298,-0.0025261900212765957,-0.032866,-0.004003,-0.03147469389156604,-0.0043698189948098674,-0.0013913061084339577,3.6681899480986744e-4
22410502,2241,135,2,5,-0.0032,-4.99e-4,0.004816381918604651,-0.020052465058139533,-0.0046654301627906975,0.0019821847674418606,-0.014393,-0.002993,-0.013505751051299347,-0.0035404492917843707,-8.872489487006531e-4,5.474492917843707e-4
22570704,2257,53,4,7,-2e-4,-4.98e-4,-0.009777183972222223,0.10266837944444444,-5.895348997777777e-4,-0.006941610930555555,0.019564,0.00333,0.01958704191675995,0.003060808294119532,-2.304191675994712e-5,2.6919170588046796e-4
22450304,2245,123,4,3,-0.002208,-0.003497,-0.001111379864357542,-0.04170549301675978,-0.008127197262569833,0.009040278547486033,0.007877,-0.008905,0.005315302162418924,-0.009369487802308268,0.002561697837581076,4.6448780230826754e-4
22560501,2256,232,1,5,-1.97e-4,-5e-4,0.009192917811634348,-0.13847669806094182,-0.007755420037119113,-4.8705381271468146e-4,-0.027985,-0.00605,-0.028789886793410786,-0.006004389293659898,8.048867934107862e-4,-4.561070634010136e-5
22571103,2257,80,3,11,-2e-4,-4.98e-4,-7.623615188010899e-4,0.10523460702997275,0.009395674005449592,-0.021222160217983652,-8.13e-4,0.018896,-5.955349051622884e-4,0.019146984848640424,-2.1746509483771154e-4,-2.5098484864042307e-4
22440603,2244,143,3,6,0.001792,-0.003498,0.0021440223983827493,-0.03264221563342318,3.348967104312668e-4,0.0020344465121293802,-0.005707,-0.001824,-0.005788232350570932,-0.0014670320203915832,8.12323505709315e-5,-3.56967979608417e-4
22450700,2245,147,0,7,-0.002208,-0.003497,0.01713096747311828,-0.04029682096774193,-0.004670854220430108,-0.014114770430107526,-0.039657,0.005372,-0.03818824794843412,0.0057158646925728725,-0.001468752051565879,-3.4386469257287274e-4
22411004,2241,172,4,10,-0.0032,-4.99e-4,-0.010816217891891891,-0.018609555372972972,0.013175628972972973,-0.019082112108108108,0.019556,0.01888,0.01878344055148184,0.018173069556512152,7.725594485181583e-4,7.069304434878488e-4
22450400,2245,126,0,4,-0.002208,-0.003497,0.014221568419689119,-0.01786140269430052,-0.011463226373056995,-0.0038674965336787563,-0.039657,-0.006454,-0.038361705266112024,-0.007046102014621013,-0.0012952947338879725,5.921020146210136e-4
22560603,2256,241,3,6,-1.97e-4,-5e-4,-2.815155359361413e-4,-0.15289426902173914,4.132720080163044e-4,3.75746769375e-4,-8.15e-4,2.01e-4,-0.0013246061011763532,-1.515665887891549e-4,5.096061011763533e-4,3.5256658878915487e-4
22450301,2245,120,1,3,-0.002208,-0.003497,0.010703392599469496,-0.017987210159151192,-0.01004350697612732,0.002727104899204244,-0.032866,-0.008905,-0.032204279811519326,-0.00959063541541672,-6.617201884806727e-4,6.856354154167211e-4
22570702,2257,51,2,7,-2e-4,-4.98e-4,0.002193561405322129,0.10192810238095239,0.0011042936815966386,-0.004356633773109244,-0.007606,0.00333,-0.006972199027701127,0.003122991212711333,-6.33800972298873e-4,2.070087872886672e-4
22570501,2257,36,1,5,-2e-4,-4.98e-4,0.009403397777777777,0.0977761636111111,-0.005792237858333334,0.0016641078506805555,-0.027983,-0.006047,-0.027540027757273006,-0.006152195408749152,-4.4297224272699543e-4,1.0519540874915156e-4
22450901,2245,162,1,9,-0.002208,-0.003497,0.015113821978891821,-0.0426512944591029,0.003439764142480211,-0.019407532786279682,-0.032866,0.014747,-0.03184539790509693,0.014853916815414757,-0.0010206020949030635,-1.0691681541475658e-4
22440703,2244,150,3,7,0.001792,-0.003498,-4.953191512929578e-4,-0.03645958563380282,0.0018637437377464789,-0.001769408152112676,0.001087,0.001302,8.370132250663157e-4,0.0017481528702945532,2.4998677493368444e-4,-4.4615287029455334e-4
22570905,2257,68,5,9,-2e-4,-4.98e-4,-0.015388166176470588,0.1198554764973262,0.007749721497326203,-0.017232621203208558,0.026357,0.012706,0.026077239173446752,0.012480265697485676,2.797608265532462e-4,2.2573430251432422e-4
22410903,2241,164,3,9,-0.0032,-4.99e-4,1.1476558850134771e-4,-0.033292021563342315,0.007188576819407008,-0.016076930269541777,-8.13e-4,0.015755,-0.0013751231921369119,0.014929868124770625,5.621231921369117e-4,8.251318752293765e-4
22400301,2240,120,1,3,-2e-4,-5e-4,0.008711553689839573,-0.01225999832513369,-0.009384279331550803,0.0062218807967914435,-0.027985,-0.01095,-0.027567051120956768,-0.010543964795235363,-4.1794887904323107e-4,-4.060352047646367e-4
22560801,2256,253,1,8,-1.97e-4,-5e-4,0.011002190401146132,-0.15229709742120343,0.0017314686300573066,-0.010284766275071633,-0.027985,0.006452,-0.02793060541731747,0.006492351276331452,-5.4394582682529825e-5,-4.0351276331451706e-5
22400502,2240,135,2,5,-2e-4,-5e-4,0.0049993087951807225,-0.01963827823493976,-0.0038968228969879517,0.0058423195240963855,-0.0144,-0.006047,-0.01450817213644179,-0.006132960631679584,1.0817213644179068e-4,8.596063167958368e-5
22560404,2256,228,4,4,-1.97e-4,-5e-4,-0.006832935204359673,-0.16399810081743868,-0.009600741253405995,0.004287730544959128,0.019562,-0.008502,0.02000602631004868,-0.008540737752918968,-4.440263100486804e-4,3.873775291896924e-5
22450803,2245,157,3,8,-0.002208,-0.003497,0.002026185232051282,-0.03492124743589744,0.0024461986615384617,-0.009281253974358975,-0.005704,0.008497,-0.005396168926390166,0.007593040118609122,-3.0783107360983416e-4,9.039598813908775e-4
22400700,2240,147,0,7,-2e-4,-5e-4,0.014869003910614525,-0.032163077122905025,-0.0031492655724022346,-0.011127441424581006,-0.034777,0.00333,-0.03437790841263446,0.004150299676249934,-3.9909158736554186e-4,-8.202996762499343e-4
22450401,2245,127,1,4,-0.002208,-0.003497,0.008443286823204419,-0.022940332513812153,-0.006883119908839779,0.003621412961325967,-0.026076,-0.006454,-0.025059694677611464,-0.0072497193487830085,-0.0010163053223885361,7.957193487830091e-4
22440902,2244,163,2,9,0.001792,-0.003498,0.008522055984455958,-0.03644267958549223,0.005992395088082901,-0.012346394663212435,-0.019296,0.01068,-0.01899092519004556,0.010543236469464803,-3.0507480995443844e-4,1.3676353053519719e-4
22400601,2240,141,1,6,-2e-4,-5e-4,0.011149774135135135,-0.023750066486486487,-0.004018359923243243,-0.005769484486486487,-0.027985,2.04e-4,-0.0281517725514978,2.075149816955206e-4,1.6677255149780183e-4,-3.5149816955205975e-6
22390402,2239,128,2,4,0.003794,-5.01e-4,0.0027073557135278517,-0.031223828092175065,-0.002801029908488064,0.014145946870026526,-0.007613,-0.012569,-0.008071817335342586,-0.011596518993398001,4.5881733534258544e-4,-9.724810066019988e-4
22401202,2240,184,2,12,-2e-4,-5e-4,0.0037196650887573964,-0.03169047573964497,0.01377484822485207,-0.02124018402366864,-0.007608,0.022083,-0.008005964597882838,0.022168516793148383,3.9796459788283813e-4,-8.551679314838323e-5
22560704,2256,249,4,7,-1.97e-4,-5e-4,-0.009670848797814208,-0.1547077349726776,0.0015322308885245902,-0.0052214131530054645,0.019562,0.003326,0.020415305404539213,0.002809647048422266,-8.533054045392118e-4,5.16352951577734e-4
22571003,2257,73,3,10,-2e-4,-4.98e-4,-0.0042543535734463275,0.10400828394067796,0.00824098359322034,-0.018002979604519773,0.005979,0.015832,0.006127458290341504,0.015827907257112556,-1.4845829034150417e-4,4.092742887444124e-6
22390503,2239,136,3,5,0.003794,-5.01e-4,7.28912864224599e-4,-0.036770391526737965,-0.002096094215882353,0.012152730802139038,-8.17e-4,-0.010117,-0.0011459493901828403,-0.009685997950629164,3.2894939018284023e-4,-4.31002049370836e-4
22570701,2257,50,1,7,-2e-4,-4.98e-4,0.008070648092485548,0.08949813315028901,-0.0012712876971098265,-0.007169185887283237,-0.02119,0.00333,-0.020594892374643948,0.0031003520096348626,-5.951076253560512e-4,2.2964799036513753e-4
22440705,2244,152,5,7,0.001792,-0.003498,-0.01423181961038961,-0.02012504256103896,-0.0014878728781792209,-0.008032453098701299,0.028265,0.001302,0.028733538533428443,0.002262197422196625,-4.685385334284443e-4,-9.60197422196625e-4
22390504,2239,137,4,5,0.003794,-5.01e-4,-0.003888147387862797,-0.03995235435356201,-0.005056026678100264,0.009374567335092348,0.012775,-0.010117,0.013629257818650115,-0.009409694524239181,-8.542578186501156e-4,-7.073054757608185e-4
22560904,2256,263,4,9,-1.97e-4,-5e-4,-0.007144004511494253,-0.1545500977011494,0.01205801827586207,-0.01050549893678161,0.01277,0.012703,0.012629466623975317,0.012391836804469824,1.4053337602468397e-4,3.1116319553017624e-4
22560503,2256,234,3,5,-1.97e-4,-5e-4,-1.1933452767302452e-4,-0.15759544686648502,-0.003979373228882834,0.006545348144414169,-8.15e-4,-0.00605,-0.001139752356906249,-0.006333236191636829,3.247523569062492e-4,2.832361916368287e-4
22441202,2244,184,2,12,0.001792,-0.003498,0.005764770455764075,-0.0355784490616622,0.013781764611260053,-0.01945303983914209,-0.012501,0.020058,-0.011991264262832714,0.02038904277828504,-5.097357371672868e-4,-3.310427782850417e-4
22390805,2239,159,5,8,0.003794,-5.01e-4,-0.013062214643799473,-0.014222679317783642,0.0023505136155672823,-0.006814188005277045,0.026368,0.00239,0.026309553015957294,0.0027038563542812286,5.844698404270387e-5,-3.138563542812283e-4
22440605,2244,145,5,6,0.001792,-0.003498,-0.00949909597368421,-0.03250180763157895,-0.003750778147368421,-0.003532180205263158,0.02147,-0.001824,0.02221569311646861,-9.790624230305554e-4,-7.456931164686123e-4,-8.449375769694447e-4
22410703,2241,150,3,7,-0.0032,-4.99e-4,-0.0027038234407713497,-0.023513597052341597,6.54563303661157e-4,-0.00745587132231405,0.005976,0.006381,0.005590371112003193,0.005399421574393161,3.85628887996807e-4,9.815784256068396e-4
22441004,2244,172,4,10,0.001792,-0.003498,-0.008332920261627907,-0.025766559476744187,0.012139411453488373,-0.014634146860465116,0.014676,0.013806,0.014947057138291312,0.014394586563750934,-2.7105713829131243e-4,-5.885865637509336e-4
22400405,2240,131,5,4,-2e-4,-5e-4,-0.012769595893333333,-0.04509837768,-0.013543953333333334,-0.0014097406165333333,0.033147,-0.008499,0.03172221129428438,-0.008556040536843309,0.001424788705715621,5.704053684330977e-5
22561203,2256,283,3,12,-1.97e-4,-5e-4,-0.004397953457142857,-0.15244953428571428,0.02148963,-0.01600931142857143,0.005978,0.02208,0.005929008028811345,0.02194608811905261,4.8991971188654554e-5,1.3391188094738726e-4
22560803,2256,255,3,8,-1.97e-4,-5e-4,-5.044496837295081e-4,-0.15248901639344262,0.0050266910109289615,-0.005184226857923497,-8.15e-4,0.006452,-0.001183682508836406,0.005865095087086864,3.6868250883640607e-4,5.869049129131371e-4
22441002,2244,170,2,10,0.001792,-0.003498,0.0052697456830601095,-0.040583103289617485,0.009204721612021858,-0.01388523400819672,-0.012501,0.013806,-0.011820143962692195,0.013625544719154125,-6.808560373078054e-4,1.8045528084587584e-4
22450602,2245,142,2,6,-0.002208,-0.003497,0.007546660571428571,-0.035188073714285714,-0.0020728085034285716,-0.004310143771428572,-0.019285,0.002247,-0.01950424317998287,0.0011950852374758415,2.1924317998286917e-4,0.0010519147625241583
22570901,2257,64,1,9,-2e-4,-4.98e-4,0.01260482904,0.0856771456,0.00159491811272,-0.01855037832,-0.027983,0.012706,-0.027111804392177967,0.01286386588666504,-8.711956078220346e-4,-1.578658866650409e-4
22440904,2244,165,4,9,0.001792,-0.003498,-0.004438466985915493,-0.0285973061971831,0.008468275464788733,-0.011497570253521126,0.007882,0.01068,0.007991520899707137,0.011104972132340806,-1.0952089970713659e-4,-4.2497213234080674e-4
22440702,2244,149,2,7,0.001792,-0.003498,0.004930411461988304,-0.03481880643274854,0.001971176364619883,-0.0016782720807017545,-0.012501,0.001302,-0.012711421057431997,0.0012680237175789655,2.1042105743199763e-4,3.397628242103443e-5
22570404,2257,32,4,4,-2e-4,-4.98e-4,-0.006947882936288089,0.09653728099722991,-0.007819979443767312,0.006237949747922438,0.019564,-0.008499,0.019695972670085965,-0.00837904491873977,-1.319726700859629e-4,-1.1995508126022896e-4
22560502,2256,233,2,5,-1.97e-4,-5e-4,0.003916855494505494,-0.14450357967032967,-0.0045832777829670325,0.005005772634065934,-0.0144,-0.00605,-0.01412208388739986,-0.006121961341919255,-2.779161126001395e-4,7.196134191925438e-5
22410603,2241,143,3,6,-0.0032,-4.99e-4,2.4524641e-4,-0.02713306139817629,-0.0010910627739817629,-0.0037216918565349546,-8.13e-4,0.003256,-9.551680227295213e-4,0.002282471238367641,1.4216802272952128e-4,9.735287616323593e-4
22441001,2244,169,1,10,0.001792,-0.003498,0.011984581286549707,-0.043970713157894734,0.007481060149122807,-0.016000637660818714,-0.02609,0.013806,-0.02546019775953678,0.013834801465405775,-6.298022404632169e-4,-2.8801465405774203e-5
22451001,2245,169,1,10,-0.002208,-0.003497,0.012174901377410468,-0.04382546280991736,0.00658131258953168,-0.020205525903305786,-0.026076,0.017873,-0.025423203317405073,0.01740549837591587,-6.527966825949245e-4,4.6750162408413143e-4
22400704,2240,151,4,7,-2e-4,-5e-4,-0.008615191707988981,-0.02546997961983471,-1.274256370798898e-4,-0.006439298225895317,0.019562,0.00333,0.018670008447150055,0.0031478993265113752,8.919915528499451e-4,1.8210067348862482e-4
22570805,2257,61,5,8,-2e-4,-4.98e-4,-0.014281970512820513,0.12295859316239316,0.0011030197359259259,-0.011868982735042735,0.026357,0.006455,0.026301871984123686,0.006532583516438461,5.5128015876312083e-5,-7.758351643846103e-5
22570304,2257,25,4,3,-2e-4,-4.98e-4,-0.003709637252124646,0.0836792000509915,-0.00618406228611898,0.011933142521246458,0.012772,-0.01095,0.012269067613220932,-0.010722063358467312,5.029323867790687e-4,-2.2793664153268804e-4
22440505,2244,138,5,5,0.001792,-0.003498,-0.007872850487106018,-0.03474765106017192,-0.008850039038968482,0.0021828681484240687,0.02147,-0.008077,0.02232109160054102,-0.006947037392270834,-8.510916005410222e-4,-0.0011299626077291662
22401004,2240,172,4,10,-2e-4,-5e-4,-0.010803251401617251,-0.012697650754716981,0.012444767628032346,-0.016487052021563343,0.019562,0.015832,0.019185523239117423,0.01546499525112635,3.7647676088257493e-4,3.670047488736493e-4
22440803,2244,157,3,8,0.001792,-0.003498,0.00190501141212938,-0.033104481132075474,0.003788177239892183,-0.004721185849056604,-0.005707,0.004428,-0.005075124540011766,0.004598675339501664,-6.318754599882346e-4,-1.7067533950166402e-4
22400503,2240,136,3,5,-2e-4,-5e-4,5.165202486882022e-4,-0.029054427415730336,-0.003408892011235955,0.007185627837078652,-8.15e-4,-0.006047,-7.481379209728327e-4,-0.006273762251993645,-6.686207902716723e-5,2.2676225199364463e-4
22410801,2241,155,1,8,-0.0032,-4.99e-4,0.012478312375690607,-0.03010196408839779,-0.0013600118179558011,-0.015143060359116021,-0.027972,0.009506,-0.028482414629015632,0.009486006373266812,5.10414629015631e-4,1.9993626733188984e-5
22390404,2239,130,4,4,0.003794,-5.01e-4,-0.005482303512747875,-0.037382270538243625,-0.008046284730878187,0.009521167507082153,0.019571,-0.012569,0.019435306284194452,-0.011250152257361729,1.3569371580555038e-4,-0.0013188477426382718
22560804,2256,256,4,8,-1.97e-4,-5e-4,-0.006730170616246499,-0.1521859299719888,0.005475252212885154,-0.006224440635854342,0.01277,0.006452,0.013095782129507589,0.006062622042977228,-3.257821295075894e-4,3.893779570227721e-4
22450604,2245,144,4,6,-0.002208,-0.003497,-0.0036247404248554915,-0.03144647367052023,-0.0020710916479768785,-0.0039470468005780345,0.007877,0.002247,0.008662740681165584,0.001720343367896297,-7.857406811655848e-4,5.266566321037028e-4
22450603,2245,143,3,6,-0.002208,-0.003497,0.0022112262388235293,-0.03404261764705882,-7.021147983382352e-4,-0.0024295070861764705,-0.005704,0.002247,-0.006006675910621357,0.0014445783453708484,3.0267591062135764e-4,8.024216546291514e-4
22390902,2239,163,2,9,0.003794,-5.01e-4,0.006567425403899722,-0.031541609749303624,0.006904863802228412,-0.009621428913649026,-0.014409,0.008643,-0.015006322829818817,0.008906934687099057,5.973228298188165e-4,-2.6393468709905664e-4
22441104,2244,179,4,11,0.001792,-0.003498,-0.0051632142377260985,-0.031233908785529715,0.014326433333333333,-0.01643244788113695,0.007882,0.016871,0.008617507212462128,0.017371704520025427,-7.35507212462127e-4,-5.007045200254275e-4
22570605,2257,47,5,6,-2e-4,-4.98e-4,-0.013060742083333333,0.10274788815104166,-0.0041124658359375,-0.005859885549739583,0.026357,2.04e-4,0.026624957874438228,3.290695968277176e-5,-2.679578744382293e-4,1.7109304031722822e-4
22450902,2245,163,2,9,-0.002208,-0.003497,0.008646238328690808,-0.04136360417827298,0.005047666991643454,-0.016531504373259055,-0.019285,0.014747,-0.019051617527497094,0.013991973533038656,-2.3338247250290605e-4,7.550264669613437e-4
22570405,2257,33,5,4,-2e-4,-4.98e-4,-0.01410675923943662,0.08227484256338029,-0.013662253011267606,-4.1428532929577464e-4,0.033149,-0.008499,0.03254891847314399,-0.008698400073706935,6.000815268560029e-4,1.9940007370693522e-4
22560700,2256,245,0,7,-1.97e-4,-5e-4,0.014104621983914208,-0.14731332975871314,-0.0023854723914209113,-0.010464493243967829,-0.034777,0.003326,-0.03488010797390627,0.0035260824758198248,1.0310797390626808e-4,-2.0008247581982473e-4
22450904,2245,165,4,9,-0.002208,-0.003497,-0.0049483750226628894,-0.02787461076487252,0.008117016232294617,-0.015557525722379603,0.007877,0.014747,0.00864212331735399,0.014467881950077852,-7.651233173539896e-4,2.7911804992214787e-4
22440704,2244,151,4,7,0.001792,-0.003498,-0.006850807783783784,-0.029601865135135134,-3.223987054054054e-5,-0.004356649140540541,0.014676,0.001302,0.015405725636727338,0.0018953991119772169,-7.297256367273374e-4,-5.933991119772169e-4
22440901,2244,162,1,9,0.001792,-0.003498,0.01508733893442623,-0.04429182896174863,0.004004413994535519,-0.015109013726775956,-0.032884,0.01068,-0.03228023326627225,0.010877033850229758,-6.037667337277429e-4,-1.9703385022975698e-4
22451103,2245,178,3,11,-0.002208,-0.003497,0.0021475672750670242,-0.039148049731903486,0.01167911126005362,-0.020569885522788205,-0.005704,0.020936,-0.005340996757882022,0.02078175624011522,-3.630032421179778e-4,1.5424375988477864e-4
22450404,2245,130,4,4,-0.002208,-0.003497,-0.004324697633879782,-0.03669660819672131,-0.008789998715846995,0.003356498418032787,0.014668,-0.006454,0.013682545509632623,-0.0063019547720173826,9.854544903673765e-4,-1.5204522798261698e-4
22390705,2239,152,5,7,0.003794,-5.01e-4,-0.016206016666666666,-0.01461271213076923,-0.00154638732,-0.006374811992307692,0.033164,-7.37e-4,0.03184820522670338,-3.2110463473902356e-4,0.0013157947732966157,-4.1589536526097647e-4
